1,0,1,43,0,1,0,0,79,2165,837,0
1,0,1,27,0,0,0,0,22011,640941,510,0
1,0,1,24,0,0,0,1,157,6979,364,0
1,0,3,129,1,0,0,1,5090,323761,7403,0
1,0,2,69,1,0,0,1,1896,24920,2308,0
1,0,1,0,0,1,0,0,3921,405272,381,0
1,0,2,25,1,0,0,0,25,1804,996,0
1,0,0,7,0,0,0,1,34,1373,1069,0
1,0,3,148,1,0,0,1,89,4103,958,0
1,0,1,69,1,0,0,1,14,1139,877,0
1,0,1,45,0,0,0,0,2,562,1164,0
1,0,0,6,0,0,0,0,53,9162,385,0
1,0,2,91,0,0,0,1,68,3267,744,0
1,0,2,30,0,0,0,0,63,745,458,0
0,0,1,0,0,0,0,0,57,834,751,0
1,0,1,24,0,0,0,1,84,671,389,0
1,0,2,13,0,0,0,0,37,753,370,0
1,0,1,88,0,1,0,0,152,792,754,0
1,0,3,114,0,0,0,0,105,1176,846,0
1,0,2,77,0,0,0,1,283,4784,2167,0
1,0,1,0,0,0,0,1,19,914,743,0
1,0,2,73,1,0,0,1,61,3832,634,0
1,0,2,147,0,0,0,1,36,2139,613,0
1,0,0,103,0,0,0,1,26,3251,898,0
1,0,2,7,0,0,0,0,39,1703,1029,0
1,0,2,7,0,0,0,1,5,2228,787,0
1,0,3,104,1,0,0,1,26,1801,390,0
1,0.083,2,73,0,0,0,1,21,482,620,0
1,0,2,2,0,0,0,0,38,1153,1712,0
1,0,1,66,1,0,0,1,81,794,753,0
1,0,2,0,0,0,0,0,23,505,1658,0
1,0,0,84,0,0,0,0,162,729,378,0
1,0,1,131,0,0,0,1,335,1384,630,0
1,0,2,144,0,0,0,1,25,1106,960,0
1,0,2,42,1,0,0,0,21,307,327,0
1,0,2,20,0,0,0,1,23,352,336,0
1,0,2,2,0,0,0,0,20,731,362,0
1,0,1,68,0,0,0,1,16,371,681,0
1,0,3,30,0,0,0,1,12,896,602,0
1,0,2,86,0,0,0,1,14,1053,265,0
1,0,2,6,0,0,0,0,9,1432,501,0
1,0,2,96,0,0,0,1,73,879,820,0
1,0,3,27,0,0,0,1,168,1509,839,0
1,0,2,32,0,0,0,0,9,745,625,0
1,0,2,25,0,0,0,1,30,437,573,0
1,0,2,36,0,0,0,1,134,1120,1076,0
1,0,1,47,0,0,0,1,16,893,1209,0
1,0,3,97,0,0,0,0,18,339,187,0
1,0,2,18,0,0,0,1,43,707,540,0
1,0.167,2,14,1,0,0,0,338,783,872,0
1,0,2,42,0,0,0,0,542,1574,905,0
1,0,2,17,0,0,0,0,158,1018,429,0
1,0,1,29,0,0,0,1,14,552,929,0
1,0,3,89,1,0,0,1,39,485,422,0
1,0,1,8,0,0,0,1,50,322,486,0
1,0,2,82,0,0,0,1,123,1604,912,0
1,0,2,104,0,0,0,1,78,444,314,0
1,0,2,0,0,0,0,0,27,882,379,0
1,0,3,43,0,0,0,0,79,119463,356,0
1,0,1,40,0,0,0,0,11,354,769,0
1,0.118,5,136,0,0,0,1,24,961,395,0
1,0.133,1,104,0,0,0,0,33,993,816,0
1,0,2,92,0,0,0,0,22,480,487,0
1,0,2,59,0,0,0,0,20,288,230,0
1,0,2,90,0,0,0,1,32,769,520,0
1,0,2,0,0,0,0,0,14,654,335,0
1,0,2,28,0,0,0,1,30,824,511,0
1,0,1,49,0,0,0,1,46,823,2065,0
1,0,2,18,0,0,0,0,8,720,1445,0
1,0.111,2,77,0,0,1,1,58,428023,505,0
1,0,1,58,1,0,0,1,8,959,1705,0
1,0,2,88,1,0,0,1,42,1258,263,0
1,0,2,32,1,0,0,1,25,1844,690,0
1,0.083,2,79,0,0,0,1,164,1196,548,0
1,0,3,134,0,0,0,1,57,1291,1285,0
1,0,3,12,0,0,0,1,31,2002,841,0
1,0,1,29,0,0,0,1,37,1485,660,0
1,0,1,19,0,0,0,1,10,1603,393,0
1,0,1,61,1,0,0,1,34,1132,774,0
1,0,1,24,0,0,0,1,155,1372,721,0
1,0,2,36,0,0,0,0,622,996,1026,0
1,0,1,48,0,0,0,1,9,671,423,0
1,0,2,15,0,0,0,1,29,705,611,0
1,0.2,2,27,0,0,0,1,23,351,536,0
1,0,3,71,0,0,0,0,17,103,130,0
1,0,2,86,0,0,0,1,249,1628,719,0
1,0,2,9,0,0,0,1,2055,1271,1806,0
1,0,2,8,0,0,0,1,63,1816,274,0
1,0,2,56,0,0,0,1,636,1665,651,0
1,0,0,0,0,0,0,0,64,335,356,0
1,0,2,4,0,0,0,0,21,743,777,0
1,0,1,10,0,0,0,0,510,814,607,0
1,0,2,73,0,0,0,1,50,1238,550,0
1,0,2,27,0,0,0,1,80,524,374,0
1,0,3,136,1,0,0,1,824,1732,4026,0
1,0,2,6,0,0,0,0,63,286,283,0
1,0,1,65,0,0,0,0,35,1040,908,0
1,0.5,3,143,0,0,0,1,166,842,347,0
1,0,1,18,1,0,0,0,113,1159,580,0
1,0.444,4,140,0,0,0,1,1011,548,730,0
1,0,2,44,0,0,0,1,650,654,816,0
1,0,2,1,0,0,0,0,261,1287,1458,0
1,0,2,0,0,0,0,0,17,1773,36,0
1,0,1,24,0,0,0,1,162,1143,383,0
1,0,1,31,1,0,0,0,867,983,422,0
1,0,2,102,0,0,0,0,409,1709,2270,0
1,0,2,34,0,0,0,0,17,256,238,0
